Source,Target,CoAuthored
"Misra, V","Dean, J",1
"Misra, V","Eck, D",1
"Misra, V","Meier-Hellstern, K",1
"Misra, V","Wei, J",1
"Misra, V","Catasta, M",1
"Misra, V","Firat, O",1
"Misra, V","Diaz, M",1
"Misra, V","Saeta, B",1
"Misra, V","Wang, XZ",1
"Misra, V","Zhou, ZW",1
"Misra, V","Lee, K",1
"Misra, V","Polozov, O",1
"Misra, V","Child, R",1
"Misra, V","Moreira, E",1
"Misra, V","Lewkowycz, A",1
"Misra, V","Pellat, M",1
"Misra, V","Pillai, TS",1
"Misra, V","Dai, AM",1
"Misra, V","Omernick, M",1
"Misra, V","Agrawal, S",1
"Misra, V","Dohan, D",1
"Misra, V","Sepassi, R",1
"Misra, V","Fiedel, N",1
"Robinson, K","Bosma, M",1
"Robinson, K","Barham, P",1
"Robinson, K","Du, N",1
"Robinson, K","Ghemawat, S",1
"Robinson, K","Levskaya, A",1
"Robinson, K","Duke, T",1
"Robinson, K","Yin, PC",1
"Robinson, K","Gur-Ari, G",1
"Robinson, K","Isard, M",1
"Robinson, K","Austin, J",1
"Robinson, K","Bradbury, J",1
"Robinson, K","Pope, R",1
"Robinson, K","Hutchinson, B",1
"Robinson, K","Reif, E",1
"Robinson, K","Sutton, C",1
"Robinson, K","Prabhakaran, V",1
"Robinson, K","Shazeer, N",1
"Robinson, K","Tay, Y",1
"Robinson, K","Barnes, P",1
"Robinson, K","Rao, A",1
"Robinson, K","Maynez, J",1
"Robinson, K","Tsvyashchenko, S",1
"Robinson, K","Shi, K",1
"Robinson, K","Schuh, P",1
"Robinson, K","Gehrmann, S",1
"Fedus, L","Roberts, A",1
"Fedus, L","Chung, HW",1
"Misra, V","Zoph, B",1
"Zhou, D","Gur-Ari, G",1
"Zhou, D","Austin, J",1
"Zhou, D","Bradbury, J",1
"Zhou, D","Pope, R",1
"Zhou, D","Hutchinson, B",1
"Zhou, D","Du, N",1
"Zhou, D","Reif, E",1
"Zhou, D","Prabhakaran, V",1
"Zhou, D","Shazeer, N",1
"Zhou, D","Tay, Y",1
"Zhou, D","Barnes, P",1
"Zhou, D","Rao, A",1
"Zhou, D","Maynez, J",1
"Zhou, D","Tsvyashchenko, S",1
"Zhou, D","Shi, K",1
"Zhou, D","Schuh, P",1
"Zhou, D","Gehrmann, S",1
"Zhou, D","Sutton, C",1
"Zhou, D","Barham, P",1
"Zhou, D","Bosma, M",1
"Fedus, L","Fiedel, N",1
"Fedus, L","Petrov, S",1
"Fedus, L","Dean, J",1
"Fedus, L","Eck, D",1
"Zhou, D","Isard, M",1
"Zhou, D","Yin, PC",1
"Fedus, L","Sutton, C",1
"Zhou, D","Duke, T",1
"Zhou, D","Zhou, ZW",1
"Zhou, D","Lee, K",1
"Zhou, D","Polozov, O",1
"Zhou, D","Child, R",1
"Zhou, D","Moreira, E",1
"Zhou, D","Lewkowycz, A",1
"Zhou, D","Pillai, TS",1
"Zhou, D","Dai, AM",1
"Zhou, D","Omernick, M",1
"Zhou, D","Agrawal, S",1
"Zhou, D","Dohan, D",1
"Zhou, D","Sepassi, R",1
"Zhou, D","Spiridonov, A",1
"Zhou, D","Lim, H",1
"Zhou, D","Luan, D",1
"Zhou, D","Ippolito, D",1
"Zhou, D","Fedus, L",1
"Zhou, D","Misra, V",1
"Zhou, D","Garcia, X",1
"Zhou, D","Michalewski, H",1
"Zhou, D","Dev, S",1
"Zhou, D","Ghemawat, S",1
"Zhou, D","Levskaya, A",1
"Fedus, L","Meier-Hellstern, K",1
"Fedus, L","Wei, J",1
"Fedus, L","Catasta, M",1
"Fedus, L","Firat, O",1
"Fedus, L","Dev, S",1
"Fedus, L","Ghemawat, S",1
"Fedus, L","Levskaya, A",1
"Fedus, L","Duke, T",1
"Fedus, L","Yin, PC",1
"Fedus, L","Gur-Ari, G",1
"Fedus, L","Isard, M",1
"Fedus, L","Austin, J",1
"Fedus, L","Bradbury, J",1
"Fedus, L","Pope, R",1
"Fedus, L","Hutchinson, B",1
"Fedus, L","Du, N",1
"Fedus, L","Reif, E",1
"Fedus, L","Prabhakaran, V",1
"Fedus, L","Shazeer, N",1
"Fedus, L","Tay, Y",1
"Fedus, L","Barnes, P",1
"Fedus, L","Rao, A",1
"Fedus, L","Maynez, J",1
"Fedus, L","Tsvyashchenko, S",1
"Fedus, L","Shi, K",1
"Fedus, L","Schuh, P",1
"Fedus, L","Gehrmann, S",1
"Fedus, L","Michalewski, H",1
"Fedus, L","Garcia, X",1
"Fedus, L","Misra, V",1
"Fedus, L","Pillai, TS",1
"Fedus, L","Diaz, M",1
"Fedus, L","Saeta, B",1
"Fedus, L","Wang, XZ",1
"Fedus, L","Zhou, ZW",1
"Fedus, L","Lee, K",1
"Fedus, L","Polozov, O",1
"Fedus, L","Child, R",1
"Fedus, L","Moreira, E",1
"Fedus, L","Lewkowycz, A",1
"Fedus, L","Pellat, M",1
"Fedus, L","Dai, AM",1
"Fedus, L","Robinson, K",1
"Fedus, L","Omernick, M",1
"Fedus, L","Agrawal, S",1
"Fedus, L","Dohan, D",1
"Fedus, L","Sepassi, R",1
"Fedus, L","Spiridonov, A",1
"Fedus, L","Zoph, B",1
"Fedus, L","Lim, H",1
"Fedus, L","Luan, D",1
"Fedus, L","Ippolito, D",1
"Fedus, L","Zhou, D",1
"Misra, V","Spiridonov, A",1
"Misra, V","Lim, H",1
"Dev, S","Isard, M",1
"Michalewski, H","Ippolito, D",1
"Michalewski, H","Fedus, L",1
"Michalewski, H","Robinson, K",1
"Michalewski, H","Misra, V",1
"Michalewski, H","Garcia, X",1
"Michalewski, H","Dev, S",1
"Michalewski, H","Ghemawat, S",1
"Michalewski, H","Levskaya, A",1
"Michalewski, H","Duke, T",1
"Michalewski, H","Yin, PC",1
"Michalewski, H","Gur-Ari, G",1
"Michalewski, H","Isard, M",1
"Michalewski, H","Austin, J",1
"Michalewski, H","Bradbury, J",1
"Michalewski, H","Pope, R",1
"Michalewski, H","Hutchinson, B",1
"Michalewski, H","Du, N",1
"Michalewski, H","Reif, E",1
"Michalewski, H","Prabhakaran, V",1
"Michalewski, H","Shazeer, N",1
"Michalewski, H","Tay, Y",1
"Michalewski, H","Barnes, P",1
"Michalewski, H","Rao, A",1
"Michalewski, H","Maynez, J",1
"Michalewski, H","Zhou, D",1
"Michalewski, H","Luan, D",1
"Michalewski, H","Petrov, S",1
"Michalewski, H","Lim, H",1
"Michalewski, H","Eck, D",1
"Michalewski, H","Meier-Hellstern, K",1
"Michalewski, H","Wei, J",1
"Michalewski, H","Catasta, M",1
"Michalewski, H","Firat, O",1
"Michalewski, H","Diaz, M",1
"Michalewski, H","Saeta, B",1
"Michalewski, H","Wang, XZ",1
"Michalewski, H","Zhou, ZW",1
"Michalewski, H","Lee, K",1
"Michalewski, H","Polozov, O",1
"Michalewski, H","Child, R",1
"Michalewski, H","Moreira, E",1
"Michalewski, H","Lewkowycz, A",1
"Michalewski, H","Pellat, M",1
"Michalewski, H","Pillai, TS",1
"Michalewski, H","Dai, AM",1
"Michalewski, H","Omernick, M",1
"Michalewski, H","Agrawal, S",1
"Michalewski, H","Dohan, D",1
"Michalewski, H","Sepassi, R",1
"Michalewski, H","Spiridonov, A",1
"Michalewski, H","Zoph, B",1
"Michalewski, H","Tsvyashchenko, S",1
"Michalewski, H","Shi, K",1
"Michalewski, H","Schuh, P",1
"Michalewski, H","Gehrmann, S",1
"Dev, S","Pellat, M",1
"Dev, S","Pillai, TS",1
"Dev, S","Dai, AM",1
"Dev, S","Omernick, M",1
"Dev, S","Agrawal, S",1
"Dev, S","Dohan, D",1
"Dev, S","Sepassi, R",1
"Dev, S","Spiridonov, A",1
"Dev, S","Zoph, B",1
"Dev, S","Lim, H",1
"Dev, S","Luan, D",1
"Dev, S","Ippolito, D",1
"Dev, S","Zhou, D",1
"Dev, S","Fedus, L",1
"Dev, S","Robinson, K",1
"Dev, S","Misra, V",1
"Dev, S","Garcia, X",1
"Dev, S","Michalewski, H",1
"Dev, S","Ghemawat, S",1
"Dev, S","Levskaya, A",1
"Dev, S","Duke, T",1
"Dev, S","Yin, PC",1
"Dev, S","Gur-Ari, G",1
"Dev, S","Lewkowycz, A",1
"Dev, S","Moreira, E",1
"Dev, S","Child, R",1
"Dev, S","Petrov, S",1
"Michalewski, H","Sutton, C",1
"Michalewski, H","Chung, HW",1
"Michalewski, H","Barham, P",1
"Michalewski, H","Roberts, A",1
"Michalewski, H","Mishra, G",1
"Michalewski, H","Bosma, M",1
"Michalewski, H","Devlin, J",1
"Michalewski, H","Narang, S",1
"Michalewski, H","Chowdhery, A",1
"Dev, S","Fiedel, N",1
"Dev, S","Dean, J",1
"Dev, S","Polozov, O",1
"Dev, S","Eck, D",1
"Dev, S","Meier-Hellstern, K",1
"Dev, S","Wei, J",1
"Dev, S","Catasta, M",1
"Dev, S","Firat, O",1
"Dev, S","Diaz, M",1
"Dev, S","Saeta, B",1
"Dev, S","Wang, XZ",1
"Dev, S","Zhou, ZW",1
"Dev, S","Lee, K",1
"Michalewski, H","Dean, J",1
"Michalewski, H","Fiedel, N",1
"Misra, V","Luan, D",1
"Misra, V","Tsvyashchenko, S",1
"Misra, V","Schuh, P",1
"Misra, V","Gehrmann, S",1
"Misra, V","Sutton, C",1
"Misra, V","Chung, HW",1
"Misra, V","Barham, P",1
"Misra, V","Roberts, A",1
"Misra, V","Mishra, G",1
"Misra, V","Bosma, M",1
"Misra, V","Devlin, J",1
"Misra, V","Narang, S",1
"Misra, V","Chowdhery, A",1
"Garcia, X","Fiedel, N",1
"Garcia, X","Petrov, S",1
"Garcia, X","Dean, J",1
"Garcia, X","Eck, D",1
"Garcia, X","Meier-Hellstern, K",1
"Garcia, X","Wei, J",1
"Garcia, X","Catasta, M",1
"Garcia, X","Firat, O",1
"Garcia, X","Diaz, M",1
"Garcia, X","Saeta, B",1
"Garcia, X","Wang, XZ",1
"Garcia, X","Zhou, ZW",1
"Misra, V","Shi, K",1
"Misra, V","Maynez, J",1
"Garcia, X","Chowdhery, A",1
"Misra, V","Rao, A",1
"Misra, V","Ippolito, D",1
"Misra, V","Zhou, D",1
"Misra, V","Fedus, L",1
"Misra, V","Robinson, K",1
"Misra, V","Garcia, X",1
"Misra, V","Michalewski, H",1
"Misra, V","Dev, S",1
"Misra, V","Ghemawat, S",1
"Misra, V","Levskaya, A",1
"Misra, V","Duke, T",1
"Misra, V","Yin, PC",1
"Misra, V","Gur-Ari, G",1
"Misra, V","Isard, M",1
"Misra, V","Austin, J",1
"Misra, V","Bradbury, J",1
"Misra, V","Pope, R",1
"Misra, V","Hutchinson, B",1
"Misra, V","Du, N",1
"Misra, V","Reif, E",1
"Misra, V","Prabhakaran, V",1
"Misra, V","Shazeer, N",1
"Misra, V","Tay, Y",1
"Misra, V","Barnes, P",1
"Garcia, X","Lee, K",1
"Garcia, X","Polozov, O",1
"Garcia, X","Child, R",1
"Garcia, X","Moreira, E",1
"Garcia, X","Bradbury, J",1
"Garcia, X","Pope, R",1
"Garcia, X","Hutchinson, B",1
"Garcia, X","Du, N",1
"Garcia, X","Reif, E",1
"Garcia, X","Prabhakaran, V",1
"Garcia, X","Shazeer, N",1
"Garcia, X","Tay, Y",1
"Garcia, X","Barnes, P",1
"Garcia, X","Rao, A",1
"Garcia, X","Maynez, J",1
"Garcia, X","Tsvyashchenko, S",1
"Garcia, X","Shi, K",1
"Garcia, X","Schuh, P",1
"Garcia, X","Gehrmann, S",1
"Garcia, X","Sutton, C",1
"Garcia, X","Chung, HW",1
"Garcia, X","Barham, P",1
"Garcia, X","Roberts, A",1
"Garcia, X","Mishra, G",1
"Garcia, X","Bosma, M",1
"Garcia, X","Devlin, J",1
"Garcia, X","Narang, S",1
"Garcia, X","Austin, J",1
"Garcia, X","Isard, M",1
"Garcia, X","Gur-Ari, G",1
"Garcia, X","Lim, H",1
"Garcia, X","Lewkowycz, A",1
"Garcia, X","Pellat, M",1
"Garcia, X","Pillai, TS",1
"Garcia, X","Dai, AM",1
"Garcia, X","Omernick, M",1
"Garcia, X","Agrawal, S",1
"Garcia, X","Dohan, D",1
"Garcia, X","Sepassi, R",1
"Garcia, X","Spiridonov, A",1
"Garcia, X","Zoph, B",1
"Garcia, X","Luan, D",1
"Garcia, X","Yin, PC",1
"Garcia, X","Ippolito, D",1
"Garcia, X","Zhou, D",1
"Garcia, X","Fedus, L",1
"Garcia, X","Robinson, K",1
"Garcia, X","Misra, V",1
"Garcia, X","Michalewski, H",1
"Garcia, X","Dev, S",1
"Garcia, X","Ghemawat, S",1
"Garcia, X","Levskaya, A",1
"Garcia, X","Duke, T",1
"Truong, KP","Devillers, LY",1
"Truong, KP","Busso, C",1
"Truong, KP","André, E",1
"Tang, LL","Ju, C",1
"Tang, LL","Johannes, LV",1
"Tang, LL","Han, T",1
"Tang, LL","Hannun, A",1
"Tang, LL","Gong, CX",1
"Tang, LL","Gao, L",1
"Tang, LL","Fougner, C",1
"Tang, LL","Fan, LX",1
"Tang, LL","Fang, WW",1
"Tang, LL","Engel, J",1
"Tang, LL","Elsen, E",1
"Tang, LL","Du, ND",1
"Tang, LL","Ding, K",1
"Tang, LL","Diamos, G",1
"Tang, LL","Coates, A",1
"Tang, LL","Chrzanowski, M",1
"Tang, LL","Chen, ZJ",1
"Tang, LL","Chen, JD",1
"Tang, LL","Chen, J",1
"Tang, LL","Chen, GL",1
"Tang, LL","Cheng, Q",1
"Tang, LL","Catanzaro, B",1
"Tang, LL","Casper, J",1
"Tang, LL","Case, C",1
"Tang, LL","Jiang, B",1
"Tang, LL","Jun, B",1
"Tang, LL","Wang, Y",1
"Tang, LL","LeGresley, P",1
"Tang, LL","Wang, JD",1
"Tang, LL","Wang, C",1
"Tang, LL","Tang, HY",1
"Tang, LL","Sriram, A",1
"Tang, LL","Srinet, K",1
"Tang, LL","Sengupta, S",1
"Tang, LL","Seetapun, D",1
"Tang, LL","Satheesh, S",1
"Tang, LL","Rao, V",1
"Tang, LL","Raiman, J",1
"Tang, LL","Quan, ZF",1
"Tang, LL","Qian, S",1
"Tang, LL","Prenger, R",1
"Tang, LL","Peng, YP",1
"Tang, LL","Ozair, S",1
"Tang, LL","Ng, A",1
"Tang, LL","Narang, S",1
"Tang, LL","Ma, DP",1
"Tang, LL","Li, XG",1
"Tang, LL","Li, WG",1
"Tang, LL","Liu, Y",1
"Tang, LL","Liu, JJ",1
"Tang, LL","Lin, L",1
"Tang, LL","Battenberg, E",1
"Tang, LL","Bai, JL",1
"Tang, LL","Anubhai, R",1
"Tang, LL","Ananthanarayanan, S",1
"Tang, HY","Prenger, R",1
"Tang, HY","Peng, YP",1
"Tang, HY","Ozair, S",1
"Tang, HY","Ng, A",1
"Tang, HY","Narang, S",1
"Tang, HY","Ma, DP",1
"Tang, HY","Li, XG",1
"Tang, HY","Li, WG",1
"Tang, HY","Liu, Y",1
"Tang, HY","Liu, JJ",1
"Tang, HY","Lin, L",1
"Tang, HY","LeGresley, P",1
"Tang, HY","Jun, B",1
"Tang, HY","Ju, C",1
"Tang, HY","Jiang, B",1
"Tang, HY","Johannes, LV",1
"Tang, HY","Han, T",1
"Tang, HY","Hannun, A",1
"Tang, HY","Gong, CX",1
"Tang, HY","Gao, L",1
"Tang, HY","Fougner, C",1
"Tang, HY","Fan, LX",1
"Tang, HY","Fang, WW",1
"Tang, HY","Qian, S",1
"Tang, HY","Quan, ZF",1
"Tang, HY","Raiman, J",1
"Tang, HY","Wang, ZQ",1
"Tang, LL","Amodei, D",1
"Tang, HY","Zhu, ZY",1
"Tang, HY","Zhan, J",1
"Tang, HY","Yuan, B",1
"Tang, HY","Yogatama, D",1
"Tang, HY","Xie, Y",1
"Tang, HY","Xie, W",1
"Tang, HY","Xiao, B",1
"Tang, HY","Wei, LK",1
"Tang, HY","Wu, S",1
"Tang, HY","Wang, ZJ",1
"Tang, HY","Rao, V",1
"Tang, HY","Wang, Y",1
"Tang, HY","Wang, KF",1
"Tang, HY","Wang, JD",1
"Tang, HY","Wang, C",1
"Tang, HY","Tang, LL",1
"Tang, HY","Sriram, A",1
"Tang, HY","Srinet, K",1
"Tang, HY","Sengupta, S",1
"Tang, HY","Seetapun, D",1
"Tang, HY","Satheesh, S",1
"Tang, LL","Wang, KF",1
"Tang, LL","Wang, ZJ",1
"Tang, HY","Elsen, E",1
"Wang, C","Wang, X",1
"Wang, C","Zhu, ZY",1
"Wang, C","Zhan, J",1
"Wang, C","Yuan, B",1
"Wang, C","Yogatama, D",1
"Wang, C","Xie, Y",1
"Wang, C","Xie, W",1
"Wang, C","Xiao, B",1
"Wang, C","Wei, LK",1
"Wang, C","Wu, S",1
"Wang, C","Wang, ZQ",1
"Wang, C","Wang, ZJ",1
"Wang, C","Wang, Y",1
"Wang, C","Wang, KF",1
"Wang, C","Tang, LL",1
"Wang, C","Tang, HY",1
"Wang, C","Sriram, A",1
"Wang, C","Srinet, K",1
"Wang, C","Sengupta, S",1
"Wang, C","Seetapun, D",1
"Wang, C","Satheesh, S",1
"Wang, C","Rao, V",1
"Wang, C","Raiman, J",1
"Wang, C","Quan, ZF",1
"Wang, C","Chang, YP",1
"Wang, C","Wu, Y",1
"Tang, LL","Wang, ZQ",1
"Wang, C","Yang, LY",1
"Wang, JD","Chen, ZJ",1
"Wang, JD","Chen, JD",1
"Wang, JD","Chen, J",1
"Wang, JD","Chen, GL",1
"Wang, JD","Cheng, Q",1
"Wang, JD","Catanzaro, B",1
"Wang, JD","Casper, J",1
"Wang, JD","Case, C",1
"Wang, JD","Battenberg, E",1
"Wang, JD","Bai, JL",1
"Wang, JD","Anubhai, R",1
"Wang, JD","Ananthanarayanan, S",1
"Wang, JD","Amodei, D",1
"Wang, C","Xie, X",1
"Wang, C","Yang, Q",1
"Wang, C","Yu, PS",1
"Wang, C","Chang, Y",1
"Wang, C","Zhang, Y",1
"Wang, C","Ye, W",1
"Wang, C","Wang, YD",1
"Wang, C","Yi, X",1
"Wang, C","Chen, H",1
"Wang, C","Zhu, KJ",1
"Wang, C","Qian, S",1
"Wang, C","Prenger, R",1
"Wang, C","Peng, YP",1
"Wang, C","Ozair, S",1
"Wang, C","Chrzanowski, M",1
"Wang, C","Chen, ZJ",1
"Wang, C","Chen, JD",1
"Wang, C","Chen, J",1
"Wang, C","Chen, GL",1
"Wang, C","Cheng, Q",1
"Wang, C","Catanzaro, B",1
"Wang, C","Casper, J",1
"Wang, C","Case, C",1
"Wang, C","Battenberg, E",1
"Wang, C","Bai, JL",1
"Wang, C","Anubhai, R",1
"Wang, C","Ananthanarayanan, S",1
"Wang, C","Amodei, D",1
"Tang, LL","Zhu, ZY",1
"Tang, LL","Zhan, J",1
"Tang, LL","Yuan, B",1
"Tang, LL","Yogatama, D",1
"Tang, LL","Xie, Y",1
"Tang, LL","Xie, W",1
"Tang, LL","Xiao, B",1
"Tang, LL","Wei, LK",1
"Tang, LL","Wu, S",1
"Wang, C","Coates, A",1
"Wang, C","Diamos, G",1
"Wang, C","Ding, K",1
"Wang, C","Ju, C",1
"Wang, C","Ng, A",1
"Wang, C","Narang, S",1
"Wang, C","Ma, DP",1
"Wang, C","Li, XG",1
"Wang, C","Li, WG",1
"Wang, C","Liu, Y",1
"Wang, C","Liu, JJ",1
"Wang, C","Lin, L",1
"Wang, C","LeGresley, P",1
"Wang, C","Jun, B",1
"Wang, C","Jiang, B",1
"Wang, C","Du, ND",1
"Wang, C","Johannes, LV",1
"Wang, C","Han, T",1
"Wang, C","Hannun, A",1
"Wang, C","Gong, CX",1
"Wang, C","Gao, L",1
"Wang, C","Fougner, C",1
"Wang, C","Fan, LX",1
"Wang, C","Fang, WW",1
"Wang, C","Engel, J",1
"Wang, C","Elsen, E",1
"Tang, HY","Engel, J",1
"Tang, HY","Du, ND",1
"Wang, JD","Coates, A",1
"Srinet, K","Engel, J",1
"Srinet, K","Du, ND",1
"Srinet, K","Ding, K",1
"Srinet, K","Diamos, G",1
"Srinet, K","Coates, A",1
"Srinet, K","Chrzanowski, M",1
"Srinet, K","Chen, ZJ",1
"Srinet, K","Chen, JD",1
"Srinet, K","Chen, J",1
"Srinet, K","Chen, GL",1
"Srinet, K","Cheng, Q",1
"Srinet, K","Catanzaro, B",1
"Srinet, K","Casper, J",1
"Srinet, K","Case, C",1
"Srinet, K","Battenberg, E",1
"Srinet, K","Bai, JL",1
"Srinet, K","Anubhai, R",1
"Srinet, K","Ananthanarayanan, S",1
"Srinet, K","Amodei, D",1
"Sengupta, S","Zhu, ZY",1
"Sengupta, S","Zhan, J",1
"Sengupta, S","Yuan, B",1
"Sengupta, S","Yogatama, D",1
"Sengupta, S","Xie, Y",1
"Srinet, K","Elsen, E",1
"Srinet, K","Fang, WW",1
"Srinet, K","Rao, V",1
"Srinet, K","Fan, LX",1
"Srinet, K","Quan, ZF",1
"Srinet, K","Qian, S",1
"Srinet, K","Prenger, R",1
"Srinet, K","Peng, YP",1
"Srinet, K","Ozair, S",1
"Srinet, K","Ng, A",1
"Srinet, K","Narang, S",1
"Srinet, K","Ma, DP",1
"Srinet, K","Li, XG",1
"Srinet, K","Li, WG",1
"Srinet, K","Liu, Y",1
"Srinet, K","Liu, JJ",1
"Srinet, K","Lin, L",1
"Srinet, K","LeGresley, P",1
"Srinet, K","Jun, B",1
"Srinet, K","Ju, C",1
"Srinet, K","Jiang, B",1
"Srinet, K","Johannes, LV",1
"Srinet, K","Han, T",1
"Srinet, K","Hannun, A",1
"Srinet, K","Gong, CX",1
"Srinet, K","Gao, L",1
"Srinet, K","Fougner, C",1
"Sengupta, S","Xie, W",1
"Sengupta, S","Xiao, B",1
"Sengupta, S","Wei, LK",1
"Sengupta, S","Wu, S",1
"Sengupta, S","Lin, L",1
"Sengupta, S","LeGresley, P",1
"Sengupta, S","Jun, B",1
"Sengupta, S","Ju, C",1
"Sengupta, S","Jiang, B",1
"Sengupta, S","Johannes, LV",1
"Sengupta, S","Han, T",1
"Sengupta, S","Hannun, A",1
"Sengupta, S","Gong, CX",1
"Sengupta, S","Gao, L",1
"Sengupta, S","Fougner, C",1
"Sengupta, S","Fan, LX",1
"Sengupta, S","Fang, WW",1
"Sengupta, S","Engel, J",1
"Sengupta, S","Elsen, E",1
"Sengupta, S","Du, ND",1
"Sengupta, S","Ding, K",1
"Sengupta, S","Diamos, G",1
"Sengupta, S","Coates, A",1
"Sengupta, S","Chrzanowski, M",1
"Sengupta, S","Chen, ZJ",1
"Sengupta, S","Chen, JD",1
"Sengupta, S","Chen, J",1
"Sengupta, S","Liu, JJ",1
"Sengupta, S","Liu, Y",1
"Sengupta, S","Li, WG",1
"Sengupta, S","Seetapun, D",1
"Sengupta, S","Wang, ZQ",1
"Sengupta, S","Wang, ZJ",1
"Sengupta, S","Wang, Y",1
"Sengupta, S","Wang, KF",1
"Sengupta, S","Wang, JD",1
"Sengupta, S","Wang, C",1
"Sengupta, S","Tang, LL",1
"Sengupta, S","Tang, HY",1
"Sengupta, S","Sriram, A",1
"Sengupta, S","Srinet, K",1
"Sengupta, S","Satheesh, S",1
"Sengupta, S","Li, XG",1
"Sengupta, S","Rao, V",1
"Sengupta, S","Raiman, J",1
"Sengupta, S","Quan, ZF",1
"Sengupta, S","Qian, S",1
"Sengupta, S","Prenger, R",1
"Sengupta, S","Peng, YP",1
"Sengupta, S","Ozair, S",1
"Sengupta, S","Ng, A",1
"Sengupta, S","Narang, S",1
"Sengupta, S","Ma, DP",1
"Srinet, K","Raiman, J",1
"Srinet, K","Satheesh, S",1
"Tang, HY","Ding, K",1
"Sriram, A","Wang, ZQ",1
"Sriram, A","Wang, Y",1
"Sriram, A","Wang, KF",1
"Sriram, A","Wang, JD",1
"Sriram, A","Wang, C",1
"Sriram, A","Tang, LL",1
"Sriram, A","Tang, HY",1
"Sriram, A","Srinet, K",1
"Sriram, A","Sengupta, S",1
"Sriram, A","Seetapun, D",1
"Sriram, A","Satheesh, S",1
"Sriram, A","Rao, V",1
"Sriram, A","Raiman, J",1
"Sriram, A","Quan, ZF",1
"Sriram, A","Qian, S",1
"Sriram, A","Prenger, R",1
"Sriram, A","Peng, YP",1
"Sriram, A","Ozair, S",1
"Sriram, A","Ng, A",1
"Sriram, A","Narang, S",1
"Sriram, A","Ma, DP",1
"Sriram, A","Li, XG",1
"Sriram, A","Li, WG",1
"Sriram, A","Liu, Y",1
"Sriram, A","Wang, ZJ",1
"Sriram, A","Wu, S",1
"Srinet, K","Seetapun, D",1
"Sriram, A","Wei, LK",1
"Tang, HY","Diamos, G",1
"Tang, HY","Coates, A",1
"Tang, HY","Chrzanowski, M",1
"Tang, HY","Chen, ZJ",1
"Tang, HY","Chen, JD",1
"Tang, HY","Chen, J",1
"Tang, HY","Chen, GL",1
"Tang, HY","Cheng, Q",1
"Tang, HY","Catanzaro, B",1
"Tang, HY","Casper, J",1
"Tang, HY","Case, C",1
"Tang, HY","Battenberg, E",1
"Tang, HY","Bai, JL",1
"Tang, HY","Anubhai, R",1
"Tang, HY","Ananthanarayanan, S",1
"Tang, HY","Amodei, D",1
"Sriram, A","Zhu, ZY",1
"Sriram, A","Zhan, J",1
"Sriram, A","Yuan, B",1
"Sriram, A","Yogatama, D",1
"Sriram, A","Xie, Y",1
"Sriram, A","Xie, W",1
"Sriram, A","Xiao, B",1
"Sriram, A","Liu, JJ",1
"Sriram, A","Lin, L",1
"Sriram, A","LeGresley, P",1
"Sriram, A","Jun, B",1
"Sriram, A","Bai, JL",1
"Sriram, A","Anubhai, R",1
"Sriram, A","Ananthanarayanan, S",1
"Sriram, A","Amodei, D",1
"Srinet, K","Zhu, ZY",1
"Srinet, K","Zhan, J",1
"Srinet, K","Yuan, B",1
"Srinet, K","Yogatama, D",1
"Srinet, K","Xie, Y",1
"Srinet, K","Xie, W",1
"Srinet, K","Xiao, B",1
"Srinet, K","Wei, LK",1
"Srinet, K","Wu, S",1
"Srinet, K","Wang, ZQ",1
"Srinet, K","Wang, ZJ",1
"Srinet, K","Wang, Y",1
"Srinet, K","Wang, KF",1
"Srinet, K","Wang, JD",1
"Srinet, K","Wang, C",1
"Srinet, K","Tang, LL",1
"Srinet, K","Tang, HY",1
"Srinet, K","Sriram, A",1
"Srinet, K","Sengupta, S",1
"Sriram, A","Battenberg, E",1
"Sriram, A","Case, C",1
"Sriram, A","Casper, J",1
"Sriram, A","Engel, J",1
"Sriram, A","Ju, C",1
"Sriram, A","Jiang, B",1
"Sriram, A","Johannes, LV",1
"Sriram, A","Han, T",1
"Sriram, A","Hannun, A",1
"Sriram, A","Gong, CX",1
"Sriram, A","Gao, L",1
"Sriram, A","Fougner, C",1
"Sriram, A","Fan, LX",1
"Sriram, A","Fang, WW",1
"Sriram, A","Elsen, E",1
"Sriram, A","Catanzaro, B",1
"Sriram, A","Du, ND",1
"Sriram, A","Ding, K",1
"Sriram, A","Diamos, G",1
"Sriram, A","Coates, A",1
"Sriram, A","Chrzanowski, M",1
"Sriram, A","Chen, ZJ",1
"Sriram, A","Chen, JD",1
"Sriram, A","Chen, J",1
"Sriram, A","Chen, GL",1
"Sriram, A","Cheng, Q",1
"Wang, JD","Chrzanowski, M",1
"Wang, JD","Diamos, G",1
"Sengupta, S","Cheng, Q",1
"Wang, ZJ","Sriram, A",1
"Wang, ZJ","Sengupta, S",1
"Wang, ZJ","Seetapun, D",1
"Wang, ZJ","Satheesh, S",1
"Wang, ZJ","Rao, V",1
"Wang, ZJ","Raiman, J",1
"Wang, ZJ","Quan, ZF",1
"Wang, ZJ","Qian, S",1
"Wang, ZJ","Prenger, R",1
"Wang, ZJ","Peng, YP",1
"Wang, ZJ","Ozair, S",1
"Wang, ZJ","Ng, A",1
"Wang, ZJ","Narang, S",1
"Wang, ZJ","Ma, DP",1
"Wang, ZJ","Li, XG",1
